Ants,Larva,Food
89.3,39.6,28.7
87.3,40.1,31.2
86.8,44.0,34.0
85.2,42.7,37.7
84.0,46.7,34.0
83.3,44.8,31.7
78.4,44.1,33.9
78.3,40.4,37.6
77.3,43.4,39.5
78.0,40.5,38.7
74.5,39.4,40.1
72.7,40.6,43.6
73.0,41.1,43.7
73.9,39.0,43.0
73.0,35.1,42.6
71.8,34.7,39.7
70.6,34.1,38.9
70.9,31.0,41.1
72.0,33.1,45.9
70.9,37.9,44.3
69.3,39.2,45.0
67.7,37.9,43.6
65.1,38.6,48.1
65.6,35.8,48.8
66.5,32.0,50.1
66.6,31.9,51.5
66.3,31.1,54.8
65.8,30.9,57.7
66.2,33.3,60.7
66.5,32.8,60.9
69.0,35.0,59.0
68.0,36.2,61.3
66.5,37.4,58.0
67.2,35.4,59.8
66.0,34.6,59.0
65.2,31.7,55.2
64.5,30.3,57.3
65.6,30.8,57.2
64.4,32.4,61.0
64.4,34.7,65.2
65.9,37.0,63.8
65.2,42.2,61.1
65.1,42.2,54.0
65.6,43.6,51.5
65.6,42.4,51.9
70.0,43.9,49.0
72.8,42.6,46.1
72.4,44.3,44.9
73.8,43.8,39.5
70.1,39.9,39.2
69.7,35.9,38.7
70.1,37.0,39.0
69.0,39.2,40.3
68.8,41.7,43.8
66.3,47.1,44.8
64.4,48.1,41.0
62.1,46.4,40.9
61.5,39.5,39.0
60.8,37.0,40.3
58.3,34.0,39.4
58.5,33.6,42.4
58.0,31.1,43.1
57.1,31.4,44.0
58.4,29.3,41.9
57.0,31.3,42.3
59.6,32.2,39.0
60.2,36.3,6.1
59.7,37.8,6.7
57.4,39.3,7.8
60.1,43.3,2.8
62.6,40.5,3.3
61.7,36.7,1.6
62.9,35.1,5.4
62.6,33.5,10.8
64.8,32.6,12.3
64.6,35.3,12.1
64.3,38.0,14.6
61.8,39.5,16.5
61.5,40.3,15.9
63.8,38.4,15.1
64.5,36.4,12.9
65.1,36.5,13.4
62.6,33.2,15.6
61.3,30.8,18.9
62.4,32.0,18.7
60.9,31.1,14.6
61.2,28.6,17.6
59.2,32.7,15.5
56.8,33.7,17.3
57.1,32.5,16.5
57.0,31.6,19.4
56.4,34.2,17.6
58.3,35.4,13.8
58.6,38.4,11.7
57.9,36.6,12.2
58.5,36.7,11.2
58.0,35.6,13.1
57.9,32.1,12.9
56.0,28.4,12.1
53.9,28.9,11.8
54.7,27.8,14.1
56.2,29.1,11.7
56.7,28.6,9.7
57.1,33.8,12.8
57.2,35.9,11.4
57.5,37.1,11.6
61.1,39.0,10.9
62.4,38.9,8.3
61.9,33.5,8.7
64.0,34.7,11.8
63.2,37.7,7.1
59.9,32.3,7.9
57.5,32.1,12.1
56.4,33.7,12.8
57.6,31.1,11.9
59.8,27.1,14.0
59.6,32.2,9.2
58.5,32.1,9.5
57.7,35.0,11.9
59.5,36.2,17.1
60.0,39.6,17.4
58.3,35.4,19.7
58.2,36.6,17.6
58.2,37.4,16.2
58.5,34.0,16.2
57.6,29.9,14.3
58.1,33.9,9.1
59.3,32.1,10.3
60.2,31.8,6.0
59.3,30.9,5.6
56.0,32.9,7.3
57.2,30.9,7.8
56.8,31.5,7.9
56.1,31.9,11.3
54.6,33.7,12.8
55.7,35.3,11.0
56.9,36.0,13.8
58.2,41.1,11.0
56.9,41.1,11.6
59.0,42.6,10.9
58.4,41.2,9.1
59.1,40.7,6.5
59.2,34.1,5.7
57.8,32.4,3.6
58.8,30.1,3.8
57.3,28.0,1.8
56.9,27.3,2.1
54.6,30.2,2.1
51.5,31.0,1.9
49.1,29.0,0.3
46.7,27.4,3.0
45.3,25.7,2.7
43.2,20.4,0.6
39.9,16.5,1.5
39.0,17.7,4.9
38.9,19.5,5.0
39.4,21.5,0.7
37.6,21.2,2.4
35.0,24.3,3.1
36.1,23.1,4.1
35.4,20.6,5.5
36.5,17.9,3.9
35.8,18.9,5.9
35.3,17.4,5.8
35.3,16.1,8.6
35.8,17.6,8.4
36.6,18.3,10.5
37.9,20.6,13.2
38.4,22.7,9.6
38.3,23.4,9.1
37.3,22.4,6.6
37.0,21.5,4.8
37.3,19.9,4.1
36.2,15.7,5.9
36.7,16.6,8.9
36.0,17.4,15.1
36.7,19.9,18.2
36.7,22.7,19.7
36.5,27.2,22.8
39.1,29.4,20.1
41.0,32.3,17.9
41.2,30.8,14.5
41.1,27.9,16.4
42.0,24.6,14.6
43.3,21.4,14.8
43.7,18.6,13.7
42.9,17.3,15.0
41.9,18.2,15.9
41.3,20.9,15.1
39.1,19.0,15.1
38.7,20.6,16.1
37.5,22.7,14.7
37.2,23.7,15.3
36.6,20.7,18.8
36.8,23.6,20.2
39.0,25.2,19.4
38.5,25.8,19.7
39.1,26.2,19.5
38.1,27.6,17.7
38.4,27.0,18.0
38.3,23.4,19.6
38.5,23.8,14.3
38.9,22.1,12.7
40.5,21.6,11.0
40.5,20.1,9.0
39.9,19.7,8.1
41.7,18.9,8.4
41.6,20.7,9.7
42.8,22.6,10.2
43.6,25.9,10.8
43.4,30.3,11.8
44.0,32.8,8.1
43.1,33.8,4.2
43.5,30.6,3.9
43.4,27.4,7.4
41.7,23.3,7.6
42.8,21.8,9.4
44.0,21.0,9.9
43.4,21.6,11.1
42.7,22.4,10.9
41.4,23.4,11.3
41.2,22.1,9.2
42.1,22.5,7.7
42.1,25.9,9.0
43.2,29.8,9.6
44.5,31.9,7.6
45.0,33.8,9.4
45.6,34.0,10.1
47.3,32.6,7.6
48.2,28.8,4.9
47.7,27.7,7.2
47.3,23.8,7.5
46.0,21.7,8.0
47.2,21.2,8.1
46.5,20.7,8.5
44.7,18.4,6.3
43.9,20.4,7.5
43.2,22.2,5.2
42.4,19.2,3.6
41.2,19.1,5.1
39.5,20.0,6.5
39.0,18.8,7.3
38.7,17.7,8.6
37.5,18.0,10.0
37.7,17.6,8.6
38.9,17.7,7.7
38.4,19.4,8.0
36.8,19.2,8.3
35.7,19.7,7.9
34.9,20.9,6.7
35.5,19.9,6.2
36.3,19.5,4.1
36.4,19.8,5.0
36.5,18.8,2.8
36.2,17.1,5.1
36.4,16.2,9.6
38.1,16.5,9.2
36.5,15.9,10.3
33.7,16.5,9.4
32.7,16.8,10.3
32.4,17.5,10.6
31.3,14.8,8.3
30.9,14.4,8.7
30.2,12.4,9.4
29.4,12.1,9.6
27.8,10.8,10.1
27.5,13.0,11.2
28.5,15.3,8.5
27.6,17.2,9.3
27.2,17.5,7.8
28.2,18.8,8.4
28.6,16.7,4.3
27.9,13.1,4.5
27.1,11.2,3.8
25.6,9.9,3.0
24.4,7.8,3.5
23.9,6.9,3.9
23.0,6.6,3.5
22.2,6.5,4.0
21.4,7.8,5.9
21.1,8.1,6.4
20.9,9.5,10.8
19.7,10.9,10.7
18.9,12.1,11.5
17.6,11.2,13.6
17.2,11.0,14.8
17.5,10.6,11.8
17.9,9.5,13.4
19.3,10.3,12.8
19.5,10.6,15.9
20.4,10.3,15.0
21.1,10.8,14.5
21.5,13.1,13.6
22.7,13.6,13.0
23.1,15.9,12.3
23.9,18.5,11.3
24.0,19.0,9.4
24.9,17.7,9.7
24.9,17.4,11.0
25.3,16.2,10.3
27.4,16.9,11.7
29.0,19.4,7.1
30.4,22.1,3.8
31.0,22.4,4.0
30.0,23.7,2.7
30.1,23.0,1.8
29.5,20.3,1.0
28.3,16.5,3.6
27.6,15.9,6.9
27.0,15.4,8.7
26.9,14.3,8.3
25.3,13.7,13.5
24.1,13.7,13.3
23.1,12.6,12.7
22.0,11.3,14.3
21.1,10.0,13.3
21.2,10.3,12.8
21.0,10.1,15.6
20.1,11.1,15.3
20.1,11.4,17.3
19.4,10.7,19.3
18.8,9.6,22.9
19.4,10.6,23.5
19.4,8.7,23.5
18.9,7.8,26.5
18.3,8.4,28.6
18.5,10.1,29.0
19.4,9.8,29.1
19.3,12.0,29.1
18.9,12.8,31.1
19.3,13.4,28.5
20.9,13.2,25.8
21.9,13.9,23.0
23.4,13.6,23.1
24.1,13.4,22.6
26.3,12.8,26.1
27.6,13.6,24.8
28.5,14.0,24.0
29.9,14.8,22.6
31.0,17.7,16.6
31.0,21.1,13.0
29.9,20.2,11.7
29.5,19.1,10.6
30.3,20.5,8.2
30.1,18.0,9.6
30.8,15.9,11.0
30.0,16.7,8.6
30.4,19.9,6.9
31.9,20.5,2.6
31.5,21.4,1.9
30.0,19.8,1.6
29.1,19.9,0.6
27.4,16.4,1.7
27.2,13.1,2.4
26.4,11.5,2.7
25.0,12.7,3.1
23.5,11.2,3.7
22.9,12.8,4.3
22.2,12.2,6.1
21.1,13.0,6.9
20.2,13.9,8.4
20.3,13.7,5.6
21.2,13.2,6.7
20.1,13.3,5.9
18.5,12.1,6.0
19.1,10.4,4.5
18.9,9.3,4.9
19.7,8.3,6.4
20.7,7.0,6.2
20.7,8.4,7.7
21.3,9.1,5.2
21.6,10.4,6.9
21.2,11.5,8.1
20.0,11.1,7.7
19.8,11.0,11.0
21.1,10.6,10.2
21.7,9.8,10.6
22.2,10.7,12.5
22.1,13.1,13.6
22.7,13.9,15.7
22.6,14.5,14.9
22.5,14.7,14.7
22.3,13.3,14.3
21.3,11.2,13.8
20.2,8.1,14.2
20.0,7.2,14.2
19.0,7.0,13.6
17.7,6.9,14.9
17.0,7.1,16.6
16.7,9.5,18.0
16.1,10.0,18.9
15.3,10.3,18.0
15.1,11.1,18.0
15.4,11.2,15.6
16.1,9.6,15.6
16.4,8.6,14.6
16.4,8.1,16.9
17.0,7.4,20.7
18.0,8.4,19.3
18.0,10.2,19.0
17.6,11.5,18.5
18.2,12.8,19.9
17.5,15.4,19.2
19.1,15.0,14.8
20.1,14.5,11.8
20.4,14.0,9.8
22.1,13.4,8.2
23.1,10.1,8.3
22.9,9.5,9.6
22.0,8.9,12.8
20.9,9.2,11.6
19.7,8.4,11.7
18.6,8.8,11.2
17.5,7.6,11.3
16.3,6.5,12.3
14.9,4.4,12.4
15.0,4.0,13.3
14.5,6.0,12.2
14.0,5.4,13.8
13.2,6.5,13.9
12.2,7.7,14.7
11.7,7.9,14.9
12.1,6.3,13.6
11.4,6.9,14.1
11.5,6.2,13.8
12.2,6.5,13.5
11.6,5.4,1.4
11.8,5.3,0.9
12.2,4.7,0.0
11.5,3.9,0.0
10.7,2.6,0.9
8.6,1.7,0.9
8.1,0.9,0.9
7.7,0.8,2.0
7.0,2.0,3.7
6.6,2.6,5.0
6.3,3.9,5.1
5.8,4.3,5.9
5.8,4.7,6.5
6.3,4.1,6.7
6.3,4.3,7.5
6.9,3.8,6.0
7.4,3.7,6.7
7.8,3.5,6.0
7.8,3.8,6.6
8.4,3.8,5.7
9.0,3.7,6.5
8.4,4.0,5.8
8.7,4.1,7.8
8.5,4.2,8.6
8.9,4.4,9.7
9.0,4.4,8.1
9.3,4.4,9.2
9.8,4.5,7.6
10.2,4.5,7.6
10.8,4.5,5.5
11.0,4.4,5.6
11.3,4.9,4.4
11.8,5.1,6.0
12.1,5.8,5.0
12.5,6.3,5.5
12.0,6.6,6.1
12.7,6.3,6.7
13.6,6.6,6.3
13.5,5.4,6.4
12.6,4.6,5.7
13.3,4.5,8.6
13.6,5.1,11.2
14.1,5.1,11.7
13.4,6.6,12.3
13.4,7.7,12.4
13.8,7.9,12.1
15.1,8.1,11.3
15.8,8.3,9.4
15.9,7.4,9.3
16.5,7.3,9.8
17.1,8.4,10.1
17.7,8.5,9.8
16.9,7.2,10.8
16.0,7.9,11.4
15.9,6.5,11.1
14.5,4.8,11.7
15.2,4.1,13.1
14.0,3.9,13.7
13.4,3.5,15.9
13.0,4.6,14.6
12.7,4.7,14.0
12.3,4.2,14.3
11.9,4.6,14.2
11.2,4.2,13.5
10.8,3.7,12.9
10.5,4.5,12.6
10.2,6.0,10.8
9.6,6.2,10.2
9.1,6.8,10.1
9.6,8.0,8.0
10.1,8.3,7.0
10.4,7.6,4.9
10.4,8.5,3.9
11.4,9.6,2.2
12.2,9.2,0.9
12.4,8.5,1.6
12.5,8.3,1.1
12.9,8.2,2.9
13.4,6.3,2.1
13.0,5.8,2.2
12.8,5.9,0.6
12.6,5.8,0.0
12.8,4.5,1.0
12.6,3.7,0.0
11.5,3.0,0.2
10.8,2.4,0.0
10.0,1.8,1.3
9.7,3.3,0.0
9.4,3.2,0.2
9.0,3.6,0.2
8.4,4.3,0.1
7.6,4.6,2.7
7.8,4.5,1.3
8.1,4.3,2.4
8.4,5.1,0.9
9.0,5.1,0.0
8.9,4.9,0.0
9.8,4.2,0.1
9.4,3.6,0.2
9.5,2.9,0.6
9.1,2.6,0.0
9.0,3.0,0.8
8.7,3.4,1.2
8.2,3.7,0.3
7.8,3.4,0.0
7.4,3.3,0.5
7.7,2.5,0.7
7.9,1.5,1.2
7.7,1.5,1.0
7.7,1.2,2.4
7.6,1.3,3.5
7.0,1.6,4.0
6.7,2.4,3.1
6.3,2.5,4.9
6.2,2.7,4.4
6.1,2.7,3.8
6.2,2.6,3.4
7.0,2.2,2.0
6.8,1.8,3.4
6.9,1.5,3.3
7.0,1.2,3.5
