Ants,Larva,Food
838.6,407.5,8.2
837.5,413.9,9.0
837.0,415.8,10.1
842.4,414.5,6.1
839.8,414.1,3.5
839.3,417.9,4.5
838.2,415.7,2.8
836.5,408.0,4.6
837.1,404.5,4.6
841.7,406.2,3.7
840.1,402.4,3.6
840.5,400.2,3.7
833.4,400.4,3.9
832.2,404.6,3.3
832.4,404.7,3.0
828.9,410.5,1.9
823.3,407.8,1.2
816.5,415.6,3.6
812.0,413.7,5.4
808.6,418.0,1.9
806.7,419.7,4.2
806.2,425.9,4.1
807.9,423.2,3.1
802.6,425.9,3.4
804.5,426.8,3.7
803.7,423.3,2.6
797.5,417.4,3.8
796.6,421.7,4.7
791.5,420.6,1.6
790.7,413.2,3.2
784.4,418.3,2.3
778.1,419.6,2.9
778.9,413.3,2.7
775.1,416.8,3.7
776.6,428.3,5.4
778.0,432.1,2.5
777.5,431.0,1.5
787.4,436.9,4.0
785.2,437.8,2.0
788.8,430.3,2.8
792.0,429.7,2.9
789.0,437.0,1.4
796.2,431.5,4.1
800.7,438.9,1.6
803.1,440.7,3.6
801.7,443.7,2.7
799.3,445.2,2.2
795.9,447.7,1.8
795.4,443.6,2.7
794.4,445.3,1.8
795.2,443.8,2.7
788.0,441.2,1.7
784.3,442.2,2.1
779.7,437.2,1.8
775.5,424.9,1.1
772.4,425.0,2.9
770.0,423.6,3.4
770.2,427.0,5.5
766.7,437.5,1.6
757.1,447.6,1.9
756.8,445.7,1.9
753.9,447.4,3.6
750.9,444.1,2.0
751.2,429.7,2.1
752.9,425.9,3.3
749.8,427.2,2.7
745.6,429.3,3.2
737.5,427.3,3.4
734.7,440.2,1.7
732.2,439.9,0.8
728.7,439.6,3.1
724.8,433.5,3.7
723.7,443.8,2.6
722.9,442.7,1.9
712.6,442.2,0.9
716.0,438.4,3.7
709.4,440.3,3.1
715.3,436.5,1.8
718.0,434.5,2.7
719.0,438.4,2.3
717.9,444.7,3.2
715.8,450.2,2.5
718.2,457.7,3.8
723.0,458.8,7.5
727.3,463.4,3.0
730.9,466.8,3.4
738.9,469.0,5.2
742.9,462.9,3.2
751.1,460.1,2.2
761.7,458.7,3.2
764.3,451.6,1.7
764.2,440.6,2.2
765.9,443.1,2.2
763.4,449.8,4.8
765.1,458.6,2.7
765.4,461.2,2.6
769.6,472.1,3.0
767.6,473.8,1.0
769.6,469.0,2.7
764.6,465.0,1.7
763.4,468.7,2.1
765.8,471.7,2.9
758.4,471.9,2.5
750.7,474.2,2.9
748.3,471.7,2.7
747.4,469.1,2.1
741.2,466.7,2.3
