Ants,Larva,Food
125.4,69.8,3.3
127.5,64.2,5.9
130.9,63.3,4.5
128.9,64.9,3.6
127.6,69.0,3.2
124.0,71.9,5.1
124.3,70.7,3.4
124.2,66.3,5.7
123.9,67.9,7.2
127.4,68.0,3.6
127.9,69.8,1.0
124.8,71.4,4.5
123.6,73.9,3.0
124.4,69.9,3.4
126.9,67.1,1.9
124.3,61.7,1.6
121.3,57.5,3.3
119.3,52.7,1.7
112.7,50.7,1.9
110.0,46.8,3.2
107.0,48.7,6.7
106.2,52.4,4.8
101.7,53.3,6.9
100.7,56.7,4.6
100.6,60.5,4.5
99.0,59.5,1.7
98.5,55.4,5.1
96.8,57.9,2.0
97.0,55.0,2.2
97.3,53.6,4.5
98.0,53.1,5.5
98.2,55.9,4.8
98.4,54.6,4.8
98.7,57.2,5.7
99.6,56.7,7.6
101.0,58.3,4.4
102.0,57.0,4.2
102.9,60.6,5.7
104.8,59.1,1.6
102.0,60.7,2.4
101.4,59.1,2.8
100.2,58.5,1.6
100.3,54.3,1.3
99.5,53.1,4.3
99.0,53.4,4.6
97.1,54.3,2.1
95.6,52.6,4.1
93.6,53.5,7.7
97.0,56.9,4.7
97.9,53.7,4.3
97.8,55.0,4.5
96.6,57.3,8.8
94.2,57.2,5.7
95.4,51.4,4.1
92.6,53.2,5.9
93.4,52.3,6.4
93.9,54.5,6.0
92.2,56.6,9.1
90.9,57.5,6.9
89.2,57.3,5.9
88.7,56.5,5.7
89.8,53.6,6.7
91.3,52.9,8.0
91.3,54.6,6.6
89.4,54.7,5.0
88.0,51.6,3.2
84.5,53.0,1.4
82.8,50.7,3.8
81.4,43.8,0.9
80.2,41.4,2.8
79.0,41.7,3.8
77.9,41.2,3.5
76.6,42.1,1.4
75.4,45.4,4.0
76.6,45.9,3.7
76.1,45.1,5.8
74.9,42.5,7.9
74.9,42.0,5.9
74.8,42.0,2.6
76.3,43.5,4.3
75.6,44.5,2.3
74.9,45.3,5.9
77.2,47.4,2.8
76.0,45.7,0.4
75.3,43.2,0.3
72.5,40.5,2.5
71.9,40.8,1.0
71.7,37.7,3.0
69.8,38.3,3.0
67.8,37.5,1.2
64.2,36.9,1.0
63.2,33.7,1.2
64.1,34.2,2.7
63.6,32.5,2.4
61.7,31.0,1.2
58.7,33.1,0.7
57.5,31.9,3.1
58.3,32.8,1.6
57.5,32.6,3.0
56.2,35.2,2.7
54.5,32.6,0.3
51.8,33.0,1.4
50.8,28.5,1.8
50.3,27.9,1.2
51.1,23.8,1.8
50.8,23.3,2.9
50.9,25.3,3.6
50.4,29.6,6.5
51.7,32.9,6.3
51.1,37.1,0.6
50.6,39.0,1.7
50.1,37.3,1.6
49.8,33.3,1.2
49.5,29.6,0.2
48.8,25.2,0.3
46.7,23.5,1.5
45.0,22.6,0.8
43.7,22.4,2.0
43.3,23.8,0.8
42.1,24.7,3.1
41.0,24.1,2.0
40.7,25.2,1.5
39.7,24.2,0.5
37.9,24.5,2.1
39.0,25.6,2.9
37.4,25.4,3.8
37.7,25.9,3.3
38.0,28.2,1.5
37.7,27.4,0.2
35.9,25.1,0.3
34.9,23.4,1.2
33.3,20.8,0.6
32.9,16.7,1.0
31.5,16.1,0.3
30.5,16.6,0.3
29.7,15.9,4.1
30.2,16.5,4.1
29.1,19.0,3.0
28.8,19.4,2.4
29.8,20.0,1.5
29.9,23.0,0.5
29.9,22.7,1.1
29.8,20.4,0.6
29.5,18.6,0.3
29.2,16.7,0.1
28.1,14.0,2.1
27.7,13.6,0.4
26.8,11.7,0.3
25.5,12.1,1.3
25.7,12.8,1.1
25.3,15.0,2.8
26.5,15.9,4.1
25.5,18.6,4.3
26.0,20.0,3.5
27.7,19.7,2.1
28.7,20.6,2.1
30.7,20.2,3.1
30.7,20.3,1.0
30.7,17.1,1.1
31.2,16.8,2.0
32.4,16.4,2.9
32.2,14.7,1.8
31.8,13.2,0.9
30.1,15.7,1.8
31.0,19.2,3.2
30.9,20.5,2.0
29.3,21.7,1.8
29.2,22.5,2.6
29.2,22.8,3.7
31.3,20.4,2.4
31.7,19.7,1.9
32.4,20.0,2.4
32.3,19.2,1.9
33.9,18.7,1.8
34.2,18.2,1.5
34.2,18.1,3.2
33.4,18.8,2.3
32.1,17.8,1.4
30.2,16.6,2.0
31.5,15.1,1.4
29.6,13.9,2.3
28.4,13.3,1.4
27.0,13.1,1.6
25.3,13.6,3.4
24.2,13.6,4.7
23.5,15.8,2.5
23.0,15.4,1.5
22.6,15.6,2.7
21.4,14.9,3.3
20.5,15.1,2.6
20.3,12.6,2.6
21.3,12.1,2.8
21.8,12.8,2.8
22.4,14.0,1.2
22.6,13.4,2.5
22.7,15.8,1.5
23.5,16.5,2.5
24.1,19.1,1.1
24.2,19.0,1.5
23.8,19.2,2.4
26.2,19.9,1.3
26.9,19.9,0.7
27.2,16.8,2.3
27.0,17.4,1.3
27.5,19.8,2.6
28.3,19.6,1.0
27.2,17.8,1.0
25.6,17.6,2.0
25.9,17.0,1.1
26.3,15.3,2.1
26.8,16.8,0.3
24.9,15.7,3.9
24.2,15.6,6.5
23.8,15.8,6.2
24.3,16.8,5.1
25.5,16.1,2.2
25.0,18.0,2.5
25.3,19.8,0.0
25.6,18.9,0.2
24.8,16.1,0.9
24.7,14.9,1.4
24.2,11.9,1.9
23.8,10.1,2.6
23.1,10.9,2.4
22.6,14.0,3.1
22.9,16.3,2.7
22.9,19.9,3.9
22.3,20.5,2.1
23.0,20.5,1.0
22.5,17.3,0.6
23.4,15.9,1.5
23.2,13.1,0.2
23.0,12.3,0.7
22.7,10.8,2.6
22.6,12.7,2.3
23.3,12.6,1.0
23.7,14.0,1.5
23.3,15.5,1.9
23.1,17.4,1.2
23.5,17.6,1.6
23.2,17.1,1.0
22.1,15.3,1.0
20.5,13.6,0.6
20.7,11.1,0.7
21.2,10.8,0.7
21.5,11.8,0.3
21.1,11.8,0.9
20.7,12.8,1.0
20.1,12.3,0.2
19.1,10.5,0.6
18.5,8.3,1.2
17.8,7.7,0.3
17.4,8.5,0.7
17.3,8.4,0.9
16.8,10.9,2.7
17.2,11.9,2.4
17.5,13.0,0.8
18.1,12.9,0.7
18.8,13.8,0.7
19.1,13.6,0.1
18.3,13.2,0.5
18.9,11.5,1.8
19.3,10.9,0.8
19.4,10.6,0.4
19.4,9.5,0.2
19.4,10.7,0.4
18.2,9.7,0.2
17.7,8.7,1.0
16.7,8.5,1.1
17.5,9.7,2.7
19.0,10.3,1.1
18.5,12.2,0.8
18.5,14.4,2.6
18.0,15.4,5.3
19.8,15.8,1.6
20.8,14.9,1.1
21.1,14.1,0.7
20.7,12.6,1.7
21.2,13.5,0.8
20.8,11.2,0.7
21.2,10.2,1.2
21.3,11.1,1.1
21.3,11.4,1.1
21.6,11.3,0.0
20.6,11.7,0.0
20.3,12.2,1.0
20.3,13.2,0.5
19.3,12.7,0.4
19.0,10.8,1.0
18.9,10.8,0.5
19.4,10.8,2.4
20.6,9.3,0.7
20.3,10.3,0.1
19.8,10.4,1.3
19.4,10.8,0.0
18.4,9.5,0.9
18.0,9.0,0.3
18.2,9.7,0.1
17.7,10.6,1.5
16.7,11.9,1.7
16.7,13.4,2.5
17.3,16.3,0.3
17.8,15.1,1.9
18.4,16.2,0.2
18.2,14.5,0.0
18.8,13.9,0.8
18.8,9.8,0.7
19.3,10.0,1.4
20.6,8.9,2.6
20.6,9.5,2.9
21.8,11.6,3.2
20.8,13.7,3.0
21.2,14.4,3.2
20.9,16.0,2.3
20.6,15.5,2.7
20.3,12.9,3.0
20.4,11.0,3.3
21.2,11.6,2.6
20.9,10.5,3.9
21.3,10.9,6.7
20.6,12.5,4.5
19.8,15.1,5.1
21.4,15.6,4.7
21.2,15.7,5.3
21.8,16.9,4.1
21.6,16.2,3.1
21.6,15.0,3.4
21.7,13.5,3.7
22.4,14.2,4.2
21.2,12.0,4.5
21.3,11.7,4.9
20.3,10.1,5.4
20.3,10.1,8.3
20.4,10.1,6.3
19.5,10.7,5.8
19.3,10.5,7.6
19.2,13.6,9.7
19.5,15.4,9.3
20.1,15.9,6.2
19.4,16.9,5.3
18.6,15.3,5.6
18.3,12.9,5.9
18.2,10.7,6.4
18.9,9.6,7.0
17.8,7.8,8.3
17.0,9.2,8.4
16.7,11.6,10.1
16.6,12.2,13.8
16.8,12.7,14.0
16.6,14.8,11.3
17.6,15.4,9.4
18.0,13.1,9.8
18.4,13.1,10.2
18.3,13.0,9.4
18.3,11.5,10.0
19.5,10.6,10.1
19.3,11.8,10.7
18.4,10.6,10.4
18.5,10.6,10.0
18.1,10.4,10.9
18.0,11.2,9.7
16.8,9.6,10.2
16.5,9.7,10.7
17.0,9.3,10.5
16.3,10.5,10.8
15.4,7.8,11.0
13.9,8.5,10.6
12.9,7.8,10.7
11.9,8.1,11.0
12.5,6.6,10.5
12.0,6.5,11.0
11.7,6.4,10.6
11.3,5.7,10.7
10.1,4.3,11.4
10.3,3.4,11.7
9.8,3.9,12.0
9.8,4.4,14.3
9.7,6.1,14.9
9.4,8.3,13.0
9.3,7.7,13.5
9.4,7.8,13.0
9.5,6.7,13.2
9.5,5.4,13.5
9.9,3.7,14.3
9.2,4.5,14.0
8.5,3.7,16.1
8.4,4.8,17.6
8.0,6.2,17.2
7.8,6.6,17.5
8.9,6.0,17.0
8.6,7.2,17.1
9.0,6.7,19.5
10.5,6.1,17.9
10.9,5.4,16.9
10.6,5.6,18.0
10.5,4.7,18.2
10.5,5.2,20.4
11.1,6.1,19.6
11.5,7.2,20.3
12.1,8.1,20.9
11.9,9.2,20.4
12.1,8.7,21.2
12.7,7.8,21.9
12.9,7.3,20.6
13.3,6.7,19.5
13.6,5.9,19.0
13.4,7.3,20.3
14.2,8.4,20.3
14.3,9.5,19.8
14.3,9.5,19.8
14.1,8.6,20.2
14.0,8.0,20.4
14.3,6.7,18.9
16.0,6.4,17.3
15.6,6.9,17.2
15.2,7.5,20.2
15.3,8.5,19.9
14.9,9.5,19.5
15.4,8.5,19.3
16.3,9.1,18.1
16.7,10.0,18.9
18.3,9.9,17.8
19.6,10.3,16.2
20.4,10.8,17.0
21.6,11.3,17.3
23.1,11.9,14.1
24.1,13.8,10.5
25.7,13.9,9.6
27.4,14.6,11.9
28.3,15.9,14.1
29.8,18.2,12.1
32.0,19.6,10.0
34.1,20.8,9.5
35.0,23.3,8.9
37.0,25.6,4.7
39.2,26.7,1.5
39.7,25.0,0.4
38.7,23.3,0.6
39.6,22.8,0.0
40.4,18.8,0.3
42.0,16.6,0.2
42.7,18.0,1.3
42.4,20.2,1.2
42.8,20.5,0.0
41.5,22.8,0.3
40.0,24.0,1.4
39.3,23.6,0.0
40.1,22.7,0.3
37.7,21.2,0.2
36.4,20.5,0.7
36.2,20.2,0.0
34.7,17.6,0.0
34.2,15.2,0.0
33.8,16.0,1.1
33.1,15.2,0.6
32.2,12.9,0.0
31.2,14.2,0.7
30.5,16.0,0.0
29.9,15.6,0.0
28.8,16.3,3.8
27.9,19.2,6.4
28.4,21.4,0.4
27.8,19.9,0.6
26.9,18.9,0.2
26.0,17.7,0.0
26.3,14.4,0.0
25.7,10.8,0.0
24.5,10.8,1.2
24.6,12.1,0.1
22.8,11.7,0.0
20.9,11.7,0.5
20.3,13.5,0.3
19.7,14.1,1.1
19.5,12.5,0.0
18.3,13.0,0.2
18.3,14.3,0.3
18.7,11.7,0.0
17.1,9.4,0.0
17.0,9.7,0.0
17.4,10.6,0.6
18.2,10.2,0.6
16.9,11.9,0.0
16.1,12.5,0.0
15.7,11.3,0.0
14.9,8.6,0.0
14.1,7.2,0.2
13.9,5.1,0.7
14.2,5.3,0.7
12.8,5.7,0.5
12.4,6.4,0.0
12.6,6.2,0.6
12.5,7.2,0.8
12.9,7.6,1.0
13.3,9.5,0.5
13.2,9.9,0.5
13.9,11.3,0.8
13.0,10.3,0.1
12.4,9.7,0.3
12.6,8.5,0.7
12.9,7.8,0.1
13.0,7.5,0.2
12.4,8.3,0.5
12.4,7.7,0.5
12.7,8.4,0.7
13.1,7.9,1.8
13.2,7.2,1.6
13.1,6.7,0.8
12.8,7.4,0.4
13.1,6.9,0.8
12.2,7.0,2.9
12.3,7.7,1.1
11.7,7.6,1.0
12.3,7.8,0.4
11.8,7.6,0.5
12.4,8.0,2.1
12.9,8.6,1.8
13.2,8.1,1.7
13.8,7.8,1.6
14.0,8.8,1.7
14.8,8.7,2.6
14.9,7.4,2.0
13.5,8.2,0.8
13.7,8.9,0.5
14.1,9.3,0.3
14.1,8.9,1.9
13.9,9.7,1.1
13.7,8.7,0.3
13.9,8.3,0.1
14.1,7.5,0.3
13.9,6.8,0.1
14.6,7.4,1.5
13.7,8.9,2.7
14.0,10.0,3.2
14.4,11.6,1.8
13.7,13.1,1.2
13.8,13.3,1.3
14.8,14.0,1.0
15.6,13.5,0.0
15.5,11.8,0.2
15.7,10.3,0.2
15.3,8.5,0.0
15.5,7.4,0.5
16.6,7.1,0.7
16.4,9.0,0.0
15.7,8.3,0.0
14.9,8.6,0.1
14.3,8.9,0.0
14.2,7.7,0.0
14.5,6.5,0.2
13.7,6.9,1.4
13.2,7.9,0.2
12.8,7.9,0.5
12.0,7.9,0.1
11.1,7.5,0.0
10.5,7.0,0.5
9.7,5.7,0.0
9.4,4.5,0.0
9.4,4.1,0.0
9.3,3.9,1.0
9.3,4.3,0.3
9.2,5.1,2.0
9.0,7.2,1.3
9.0,8.1,0.4
9.1,9.0,0.4
9.5,9.2,1.0
9.6,9.3,0.5
9.4,8.4,1.1
9.3,8.1,0.6
8.4,7.0,0.5
8.1,5.8,0.0
7.7,4.2,0.3
8.0,4.2,0.0
8.4,2.9,1.3
8.9,4.5,1.0
8.5,5.6,0.1
8.1,6.8,0.3
7.6,7.2,0.0
7.6,7.4,0.3
7.8,6.2,0.7
7.3,4.8,1.1
7.0,4.3,1.2
7.0,3.7,0.7
6.5,4.1,1.0
7.1,3.5,0.5
6.8,4.5,2.0
7.0,5.1,1.0
7.5,6.2,0.6
7.6,6.6,0.4
7.9,6.9,0.1
7.4,7.0,0.4
8.4,6.1,0.3
8.9,6.1,0.4
8.6,6.9,0.0
8.3,6.1,0.0
8.1,5.9,0.3
8.0,6.0,0.0
8.1,4.5,0.6
8.6,4.2,0.0
8.2,4.5,0.3
8.6,5.5,1.2
8.5,6.1,0.5
8.1,7.9,0.1
7.9,7.7,0.0
7.7,7.7,0.6
7.8,7.1,0.0
7.5,5.7,0.3
7.5,4.3,0.4
7.0,4.4,0.2
6.9,4.3,0.1
7.0,4.0,0.3
6.7,4.5,0.4
6.2,4.3,1.3
7.0,4.6,0.3
6.4,4.8,0.0
6.2,4.3,0.3
6.2,4.6,0.9
6.0,4.7,0.2
6.0,3.8,0.0
6.0,3.4,1.2
6.2,4.4,0.7
6.2,4.4,0.2
6.1,4.3,0.9
5.8,5.1,0.0
6.1,5.2,0.4
5.5,3.9,0.0
5.2,3.4,0.0
5.5,2.8,0.4
5.3,2.5,0.0
5.4,2.3,0.0
5.2,2.8,0.3
5.0,3.3,0.3
4.3,3.8,0.3
4.7,4.1,0.5
4.7,3.8,0.0
4.7,3.5,0.4
4.5,2.9,0.4
4.5,2.6,0.0
4.6,1.8,0.1
4.8,2.6,1.2
4.7,3.4,0.3
4.5,3.2,0.2
3.9,3.4,0.2
3.8,4.0,0.6
3.8,3.4,0.1
3.5,2.9,0.5
3.4,3.7,0.2
2.9,3.1,0.0
3.1,2.5,0.4
3.1,2.4,1.2
3.5,2.1,0.7
3.7,1.3,1.4
3.6,1.3,2.0
3.5,1.9,3.2
3.4,2.4,3.8
3.1,2.2,4.7
3.0,2.4,4.9
3.3,2.7,4.6
3.3,2.7,4.6
3.6,2.4,4.6
3.7,2.2,5.5
3.6,2.4,5.5
3.9,2.8,5.2
4.3,2.9,4.5
4.8,3.3,4.3
4.8,3.6,3.8
4.9,4.3,4.9
5.2,3.9,5.2
5.4,3.9,4.7
5.9,3.6,4.8
6.2,4.0,4.9
7.0,3.9,4.5
7.4,4.0,5.4
7.4,3.7,6.5
7.4,4.0,7.0
7.8,3.8,6.4
7.9,4.3,6.7
7.9,4.8,8.6
7.7,6.2,8.3
8.6,6.4,8.8
9.0,6.9,8.4
9.8,7.2,7.2
10.2,7.9,6.8
11.2,8.6,8.7
11.1,8.7,7.9
11.8,9.3,6.8
12.8,9.6,8.4
13.2,10.1,6.3
13.6,9.5,4.5
14.3,10.6,2.6
15.8,11.1,0.2
16.1,10.8,1.8
17.3,10.9,1.1
17.0,11.2,0.3
16.5,9.2,0.2
15.8,8.0,0.0
15.1,7.5,0.2
15.1,6.6,0.0
14.7,6.0,0.7
13.9,8.7,0.4
13.2,9.3,0.2
12.9,9.9,1.0
13.0,10.5,0.0
13.6,10.4,0.9
13.5,8.1,0.2
13.8,8.0,1.2
14.2,8.0,0.0
14.6,8.0,1.0
14.0,8.2,0.6
14.5,9.2,0.1
14.4,9.9,0.6
14.9,10.1,0.8
14.9,10.9,0.0
14.9,12.3,0.6
16.2,11.7,1.1
16.6,12.2,0.0
17.0,12.4,0.6
16.3,10.7,0.0
15.9,8.7,0.3
15.4,7.5,0.6
14.1,6.3,0.2
14.2,5.3,0.2
14.1,7.5,1.0
13.7,9.7,0.0
13.3,9.8,0.8
13.6,11.4,2.6
13.8,13.2,0.1
13.4,11.4,0.5
12.9,9.0,0.0
12.0,9.4,0.0
12.3,7.5,0.1
13.0,6.6,1.1
13.3,7.3,3.6
12.8,8.4,3.4
13.9,8.5,1.6
14.5,10.0,0.1
14.7,10.0,0.2
14.3,9.0,0.0
13.6,7.8,0.2
14.4,7.9,1.3
14.3,6.8,0.0
14.3,7.2,0.8
14.3,8.2,1.8
14.1,11.3,1.7
14.7,11.4,0.0
13.4,11.2,0.3
13.7,10.7,0.0
14.5,10.0,0.3
13.7,7.5,0.0
14.5,7.0,0.2
14.8,6.9,0.6
15.3,8.6,1.4
15.8,9.9,0.6
16.0,11.0,0.8
15.8,11.4,0.5
16.0,12.0,0.9
17.4,11.6,0.0
17.8,11.3,0.8
18.1,11.2,0.1
18.5,11.3,0.0
18.6,9.8,2.2
19.5,11.8,0.0
18.8,10.1,0.6
19.6,10.7,0.4
20.0,11.0,0.0
18.9,11.8,0.0
18.2,8.3,0.0
17.6,10.5,1.7
18.9,10.4,0.1
18.6,9.5,0.1
18.3,10.0,0.4
16.8,10.8,0.0
16.2,9.3,0.2
16.1,7.8,0.4
16.1,8.3,1.0
16.8,10.0,0.6
16.9,11.1,0.1
16.2,13.2,0.3
15.9,14.0,0.3
14.4,13.5,0.0
14.3,11.0,0.4
14.6,9.7,0.0
15.8,8.4,0.6
15.8,8.2,0.0
16.0,7.5,0.4
14.6,7.7,0.2
14.1,7.7,0.0
14.1,6.9,4.2
14.9,7.4,4.0
15.3,9.2,3.6
16.1,10.7,1.3
15.9,11.9,0.7
15.7,12.6,1.4
18.1,12.3,1.5
19.9,13.2,0.5
21.2,12.1,0.3
20.7,10.3,0.8
21.4,10.4,0.7
22.4,11.6,0.1
22.5,11.1,0.8
22.2,12.5,0.2
21.9,15.2,0.2
21.5,15.8,0.5
22.2,15.1,0.2
21.9,14.3,0.2
22.6,13.9,0.6
23.4,12.2,0.0
23.1,11.2,1.0
23.7,10.8,0.1
23.1,10.5,0.8
21.6,9.1,1.9
20.8,9.4,1.8
20.9,11.0,0.5
